                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.54836,                0.38896,                 0.9234,                0.96291,                0.95072,                0.97782,                0.87438,                0.54137,                0.31117,                0.87514,              0.0093368,              0.0093368,              0.0093368
                     52,                 0.5547,                 0.3855,                0.92925,                0.97187,                0.93632,                0.97081,                0.87064,                0.56013,                0.34701,                0.89411,              0.0093107,              0.0093107,              0.0093107
                     53,                0.53185,                0.38326,                0.91825,                 0.9767,                0.95293,                0.97654,                0.85835,                0.55412,                0.29163,                0.89267,              0.0092841,              0.0092841,              0.0092841
                     54,                 0.5658,                0.40613,                0.93426,                0.97726,                 0.9431,                0.96698,                0.86236,                0.52366,                0.29059,                0.87478,               0.009257,               0.009257,               0.009257
                     55,                 0.5569,                0.38504,                0.91744,                0.97727,                0.92545,                0.96078,                0.85823,                0.56598,                0.30306,                0.88739,              0.0092294,              0.0092294,              0.0092294
                     56,                0.54528,                 0.3891,                0.92065,                 0.9528,                0.96462,                 0.9784,                0.89073,                 0.5513,                0.30435,                0.87915,              0.0092014,              0.0092014,              0.0092014
                     57,                0.55371,                0.38106,                 0.9373,                0.94584,                0.94167,                0.97589,                0.88316,                0.56651,                0.29065,                0.87789,               0.009173,               0.009173,               0.009173
                     58,                0.55357,                0.39225,                0.92256,                0.95691,                0.95844,                0.97478,                0.87948,                0.54485,                0.27894,                0.86289,               0.009144,               0.009144,               0.009144
                     59,                0.53546,                0.37259,                0.92101,                0.95082,                 0.9706,                 0.9824,                0.88635,                0.51969,                 0.2896,                0.86428,              0.0091147,              0.0091147,              0.0091147
                     60,                0.54241,                0.38415,                0.92385,                0.96883,                0.95078,                0.98104,                0.86549,                0.53823,                0.31419,                0.87164,              0.0090849,              0.0090849,              0.0090849
                     61,                0.53409,                0.36807,                0.91919,                0.96513,                 0.9514,                0.96849,                0.87253,                 0.5385,                0.27775,                0.87744,              0.0090546,              0.0090546,              0.0090546
                     62,                0.54405,                0.37695,                0.91985,                0.97371,                0.95843,                0.97821,                0.87254,                0.53278,                0.27845,                0.87383,              0.0090239,              0.0090239,              0.0090239
                     63,                0.53769,                0.37233,                0.91458,                0.96348,                0.95382,                0.98762,                0.87583,                0.52699,                0.29083,                  0.878,              0.0089928,              0.0089928,              0.0089928
                     64,                0.54709,                0.37671,                 0.9196,                0.96337,                0.96422,                0.99002,                0.87312,                0.50596,                0.28047,                0.86431,              0.0089613,              0.0089613,              0.0089613
                     65,                0.55147,                0.37213,                0.92358,                0.97798,                0.96594,                0.98646,                0.87289,                0.55616,                0.29486,                0.87767,              0.0089293,              0.0089293,              0.0089293
                     66,                0.54517,                0.38098,                0.91826,                0.97679,                0.96333,                0.99053,                0.86986,                 0.5652,                0.27937,                0.87987,              0.0088969,              0.0088969,              0.0088969
                     67,                0.52909,                0.36605,                0.91804,                0.97568,                0.94641,                0.98021,                0.87221,                0.54938,                0.26928,                0.89004,               0.008864,               0.008864,               0.008864
                     68,                0.54759,                0.38142,                0.91489,                0.96859,                0.95977,                0.98449,                0.88492,                0.56157,                0.30371,                0.89701,              0.0088308,              0.0088308,              0.0088308
                     69,                0.54081,                 0.3683,                0.91266,                0.96913,                0.95748,                0.97886,                0.86886,                0.53276,                0.26273,                 0.8879,              0.0087971,              0.0087971,              0.0087971
                     70,                0.52291,                0.36676,                0.91212,                0.96642,                0.97187,                0.98664,                0.88403,                 0.5111,                 0.2681,                0.86847,               0.008763,               0.008763,               0.008763
                     71,                 0.5147,                 0.3658,                0.91422,                0.96993,                0.95683,                0.97393,                0.85908,                0.51444,                0.29492,                0.85935,              0.0087286,              0.0087286,              0.0087286
                     72,                0.51026,                0.35255,                0.90344,                0.96868,                0.96733,                0.97664,                0.88052,                 0.5198,                0.27598,                0.86389,              0.0086937,              0.0086937,              0.0086937
                     73,                 0.5499,                0.35946,                 0.9248,                0.94242,                0.96647,                0.97528,                0.89217,                0.50496,                0.27092,                 0.8619,              0.0086584,              0.0086584,              0.0086584
                     74,                0.52294,                 0.3613,                0.91756,                0.93319,                0.97215,                0.97978,                0.86709,                0.53169,                0.30785,                0.87213,              0.0086227,              0.0086227,              0.0086227
                     75,                0.51632,                 0.3662,                0.89597,                0.95581,                0.96819,                0.97579,                0.86593,                0.53101,                0.28992,                0.87902,              0.0085866,              0.0085866,              0.0085866
                     76,                0.52115,                0.35293,                0.90332,                0.95004,                0.96827,                0.98048,                0.87817,                0.51108,                0.28122,                0.87449,              0.0085502,              0.0085502,              0.0085502
                     77,                0.51167,                0.36454,                 0.9012,                0.93518,                0.96199,                0.98025,                0.88731,                0.51135,                0.26321,                0.86853,              0.0085133,              0.0085133,              0.0085133
                     78,                0.50966,                0.34974,                0.91485,                0.96256,                0.94705,                0.97611,                0.88365,                0.51848,                0.26579,                0.87906,              0.0084761,              0.0084761,              0.0084761
                     79,                0.50734,                0.34066,                 0.9131,                0.97973,                0.94006,                0.96358,                 0.8737,                 0.5182,                0.25983,                0.86775,              0.0084385,              0.0084385,              0.0084385
                     80,                0.49515,                0.34623,                0.89708,                0.98118,                0.95393,                0.96706,                0.87512,                0.53728,                0.26389,                0.87668,              0.0084005,              0.0084005,              0.0084005
                     81,                0.52001,                0.35494,                0.91932,                0.97249,                0.96119,                0.96852,                0.86411,                0.52356,                0.25911,                0.86641,              0.0083622,              0.0083622,              0.0083622
                     82,                0.51536,                0.35589,                0.90821,                0.98242,                0.95335,                0.97214,                0.86266,                0.52859,                0.25557,                0.87744,              0.0083235,              0.0083235,              0.0083235
                     83,                0.52874,                0.35277,                0.90782,                0.95978,                0.94614,                0.96519,                0.87104,                0.50298,                0.27592,                0.86843,              0.0082844,              0.0082844,              0.0082844
                     84,                  0.504,                 0.3469,                0.90643,                0.97306,                0.95671,                 0.9801,                0.87011,                0.52663,                0.26636,                0.87188,               0.008245,               0.008245,               0.008245
                     85,                0.51587,                0.34203,                0.90545,                0.97534,                0.97103,                0.98295,                0.87859,                0.54513,                0.27636,                0.88067,              0.0082052,              0.0082052,              0.0082052
                     86,                0.48867,                0.32526,                0.90759,                 0.9802,                0.96914,                  0.981,                0.87703,                0.52843,                0.25263,                0.87181,              0.0081651,              0.0081651,              0.0081651
                     87,                0.47178,                0.32859,                0.87879,                0.96995,                0.97368,                0.98226,                0.89223,                 0.5293,                0.27642,                0.86436,              0.0081247,              0.0081247,              0.0081247
                     88,                0.50909,                0.34182,                0.90469,                0.97164,                0.96254,                0.97892,                0.88932,                0.50255,                0.26221,                0.87213,              0.0080839,              0.0080839,              0.0080839
                     89,                 0.4955,                0.32965,                0.90502,                0.95812,                0.96416,                0.97879,                0.87911,                0.51235,                0.25857,                0.87246,              0.0080428,              0.0080428,              0.0080428
                     90,                0.49359,                0.33828,                0.89839,                 0.9546,                0.97118,                0.97893,                0.90739,                0.51281,                0.26212,                0.86092,              0.0080013,              0.0080013,              0.0080013
                     91,                0.49544,                 0.3329,                0.90565,                0.95455,                0.93815,                0.96792,                0.88552,                0.54082,                0.25319,                0.86258,              0.0079595,              0.0079595,              0.0079595
                     92,                0.46958,                0.30905,                0.88582,                0.97852,                0.93145,                0.97909,                0.89898,                0.51176,                0.25484,                0.86258,              0.0079174,              0.0079174,              0.0079174
                     93,                0.49027,                0.33127,                0.90622,                0.96716,                0.96201,                0.98221,                0.89224,                0.50461,                0.24272,                0.85789,               0.007875,               0.007875,               0.007875
                     94,                0.48695,                 0.3335,                 0.8936,                0.97791,                0.97104,                0.97893,                0.88387,                0.51497,                0.26629,                0.86112,              0.0078323,              0.0078323,              0.0078323
                     95,                0.50037,                 0.3334,                0.89948,                0.97367,                0.94887,                0.98571,                0.89138,                0.49993,                0.25998,                 0.8629,              0.0077893,              0.0077893,              0.0077893
                     96,                0.49272,                0.33922,                0.88498,                 0.9767,                 0.9626,                0.98155,                0.90661,                0.48199,                0.24568,                0.85896,               0.007746,               0.007746,               0.007746
                     97,                0.49947,                0.33764,                0.90029,                0.96536,                0.96349,                0.97624,                0.88806,                0.49181,                0.25538,                0.86021,              0.0077023,              0.0077023,              0.0077023
                     98,                 0.4929,                0.32839,                0.90561,                0.96837,                0.95253,                0.97791,                 0.8819,                0.50992,                0.24867,                0.87483,              0.0076584,              0.0076584,              0.0076584
                     99,                0.49311,                0.33847,                 0.8952,                0.97218,                0.96881,                0.97633,                0.88953,                 0.4991,                 0.2599,                0.86322,              0.0076142,              0.0076142,              0.0076142
                    100,                0.49133,                0.32167,                0.89313,                0.96117,                0.93295,                0.96318,                0.87283,                0.51121,                0.25746,                0.86787,              0.0075698,              0.0075698,              0.0075698
                    101,                0.49467,                0.32326,                0.89383,                0.97198,                0.93642,                0.97957,                0.89624,                0.49145,                0.23804,                0.86806,               0.007525,               0.007525,               0.007525
                    102,                0.47803,                0.32436,                0.89418,                0.96687,                0.94754,                0.97991,                0.89201,                0.53031,                0.24731,                0.87126,                0.00748,                0.00748,                0.00748
                    103,                0.47896,                  0.316,                0.90022,                0.95294,                0.95846,                0.97898,                 0.8921,                0.51859,                0.25346,                0.86878,              0.0074347,              0.0074347,              0.0074347
