                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.59462,                0.38382,                0.92575,                0.99119,                0.97333,                0.98039,                0.89534,                0.52384,                0.25051,                0.86141,              0.0060538,              0.0060538,              0.0060538
                     89,                0.57166,                0.36784,                0.90824,                0.97648,                0.97231,                 0.9827,                0.89567,                0.50346,                0.26768,                0.86397,              0.0059775,              0.0059775,              0.0059775
                     90,                0.59159,                0.38024,                0.92271,                 0.9865,                0.97858,                0.98595,                0.90136,                0.50265,                0.24888,                0.86075,               0.005901,               0.005901,               0.005901
                     91,                0.60542,                0.38881,                 0.9297,                0.98698,                0.96667,                0.98672,                0.89537,                0.48393,                 0.2466,                0.85772,              0.0058244,              0.0058244,              0.0058244
                     92,                0.59034,                0.37825,                0.92517,                 0.9916,                0.96483,                0.98649,                0.90521,                 0.4999,                 0.2556,                0.86125,              0.0057475,              0.0057475,              0.0057475
                     93,                 0.5855,                0.37966,                 0.9236,                0.97898,                0.97886,                0.98511,                0.90253,                0.49001,                0.24639,                0.85439,              0.0056704,              0.0056704,              0.0056704
                     94,                0.57197,                0.37229,                0.91685,                0.98173,                   0.98,                0.98796,                0.89538,                0.49904,                0.24935,                0.86538,              0.0055932,              0.0055932,              0.0055932
                     95,                 0.5755,                 0.3583,                0.91033,                0.99455,                   0.96,                0.98589,                0.90094,                0.50088,                0.24584,                0.87339,              0.0055158,              0.0055158,              0.0055158
                     96,                0.59377,                0.37224,                0.92696,                0.99114,                0.97333,                0.98471,                0.88979,                0.51403,                 0.2493,                0.86535,              0.0054384,              0.0054384,              0.0054384
                     97,                0.59824,                 0.3823,                0.93295,                0.98829,                0.96607,                0.98505,                 0.9052,                0.48933,                0.24201,                 0.8498,              0.0053608,              0.0053608,              0.0053608
                     98,                0.56624,                 0.3492,                0.91329,                0.99221,                0.96667,                0.98745,                 0.9146,                0.46643,                0.23955,                0.84406,              0.0052832,              0.0052832,              0.0052832
                     99,                0.57405,                0.35663,                 0.9128,                0.99702,                0.96667,                0.98558,                0.90537,                0.47593,                0.24713,                0.84774,              0.0052055,              0.0052055,              0.0052055
                    100,                0.55565,                0.35781,                0.90956,                0.98705,                0.96667,                0.98489,                0.90104,                0.48906,                0.23808,                 0.8506,              0.0051278,              0.0051278,              0.0051278
                    101,                0.55304,                0.34089,                0.91295,                0.98324,                0.97207,                0.98016,                0.89492,                0.51093,                0.23879,                0.85829,                0.00505,                0.00505,                0.00505
                    102,                 0.5683,                0.34547,                0.90987,                0.98888,                0.96667,                0.97861,                0.88399,                0.50836,                0.24339,                0.85936,              0.0049722,              0.0049722,              0.0049722
                    103,                0.55061,                0.34713,                0.91606,                0.98066,                   0.98,                0.97772,                0.89046,                0.48418,                0.23313,                0.85111,              0.0048945,              0.0048945,              0.0048945
                    104,                0.53617,                0.33891,                0.90646,                 0.9903,                0.97941,                0.98426,                0.89648,                0.47804,                0.22784,                0.85294,              0.0048168,              0.0048168,              0.0048168
                    105,                0.53884,                0.34684,                0.90976,                0.99172,                0.97333,                0.98708,                0.89991,                 0.4892,                0.22962,                0.85327,              0.0047392,              0.0047392,              0.0047392
                    106,                0.57649,                0.35499,                0.91562,                 0.9833,                0.97333,                0.98172,                0.88768,                0.50258,                0.23634,                 0.8563,              0.0046616,              0.0046616,              0.0046616
                    107,                0.55517,                0.34355,                0.91362,                0.98959,                   0.98,                0.99015,                0.90425,                0.51293,                0.23967,                0.87434,              0.0045842,              0.0045842,              0.0045842
                    108,                0.54673,                0.33965,                0.91556,                0.98486,                0.96676,                0.98381,                0.90586,                0.49463,                0.23523,                0.87102,              0.0045068,              0.0045068,              0.0045068
                    109,                0.54813,                0.33655,                0.90407,                0.97663,                0.97333,                0.97991,                0.90041,                0.48359,                0.23123,                0.86956,              0.0044296,              0.0044296,              0.0044296
                    110,                0.52037,                 0.3238,                0.90113,                0.98242,                0.98667,                0.99069,                0.90693,                0.48794,                0.22779,                0.86408,              0.0043525,              0.0043525,              0.0043525
                    111,                0.54587,                0.33616,                 0.8981,                0.98225,                0.97891,                0.98517,                0.90468,                0.50742,                0.22443,                0.86637,              0.0042756,              0.0042756,              0.0042756
                    112,                0.54238,                0.33038,                0.91031,                0.99595,                0.98667,                 0.9901,                0.89166,                0.50513,                0.22706,                0.86711,               0.004199,               0.004199,               0.004199
                    113,                0.53329,                0.32742,                0.89823,                 0.9952,                0.98667,                0.98628,                0.88343,                 0.5088,                0.23064,                0.86613,              0.0041225,              0.0041225,              0.0041225
                    114,                0.54456,                0.32001,                0.90922,                0.99185,                0.96323,                0.97946,                0.89597,                 0.4788,                0.21792,                0.85781,              0.0040462,              0.0040462,              0.0040462
