

WARNING ⚠️ inference results will accumulate in RAM unless `stream=True` is passed, causing potential out-of-memory
video 1/1 (frame 1877/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1878/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1879/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1880/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1881/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1882/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1883/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1884/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1885/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1886/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1887/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1888/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1889/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1890/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1891/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1892/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.9ms
video 1/1 (frame 1893/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.6ms
video 1/1 (frame 1894/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1895/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1896/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1897/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1898/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1899/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1900/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1901/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1902/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1903/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1904/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 8.0ms
video 1/1 (frame 1905/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1906/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1907/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1908/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1909/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1910/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1911/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1912/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1913/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1914/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1915/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1916/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1917/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1918/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1919/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1920/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1921/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.5ms
video 1/1 (frame 1922/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1923/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1924/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1925/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1926/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1927/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1928/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1929/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1930/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1931/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1932/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1933/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1934/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1935/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1936/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1937/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1938/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1939/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1940/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1941/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1942/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1943/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1944/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1945/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1946/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1947/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1948/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1949/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1950/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1951/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1952/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1953/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1954/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1955/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1956/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1957/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1958/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1959/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1960/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1961/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1962/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1963/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1964/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1965/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1966/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1967/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1968/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1969/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1970/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1971/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1972/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1973/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1974/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1975/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1976/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1977/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1978/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1979/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1980/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1981/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1982/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1983/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1984/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1985/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1986/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1987/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1988/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1989/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1990/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1991/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1992/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1993/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1994/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1995/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1996/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1997/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well with car, 7.3ms
video 1/1 (frame 1998/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 1999/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2000/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2001/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2002/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2003/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2004/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2005/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2006/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2007/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2008/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2009/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2010/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2011/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2012/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2013/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2014/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2015/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2016/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2017/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2018/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2019/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2020/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2021/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2022/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2023/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2024/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2025/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2026/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2027/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2028/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2029/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2030/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2031/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2032/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2033/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2034/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2035/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2036/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2037/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2038/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2039/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2040/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2041/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2042/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2043/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2044/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2045/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2046/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2047/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2048/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2049/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2050/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2051/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2052/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2053/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2054/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2055/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2056/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2057/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2058/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2059/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2060/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2061/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
video 1/1 (frame 2062/3540) /home/lenovo/data/liujiaji/Oildata/DJI_20240927095133_0001_S.MP4: 480x800 1 Well lost, 7.3ms
